block_id,trip_id,trip_idx,start_time,end_time,soc,chg_site,chg_time,dh1,dh2,dh3
36880092,CS_A5-Weekday-SDon-112900_SBS44_951,7,65849449.0,65849528.0,236.20906790173177,,,,,
36880092,CS_A5-Weekday-SDon-122500_SBS44_951,8,65849545.0,65849622.0,195.478495661111,,,,,
36457198,0,0,65848704.0,65848704.0,550.0,,,,,
36457198,100,13,65849455.0,65849455.0,104.94784156908165,,,,,
36457752,0,0,65848542.0,65848542.0,550.0,,,,,
36457752,100,11,65849457.0,65849457.0,78.46533012690466,,,,,
36457775,0,0,65848741.0,65848741.0,550.0,,,,,
36457775,100,11,65849649.0,65849649.0,74.23696122964944,,,,,
36461354,0,0,65848605.0,65848605.0,550.0,,,,,
36461354,100,13,65849453.0,65849453.0,81.3880795525171,,,,,
36461355,0,0,65848709.0,65848709.0,550.0,,,,,
36461355,100,13,65849596.0,65849596.0,83.20290108850969,,,,,
36461379,0,0,65848777.0,65848777.0,550.0,,,,,
36461379,100,13,65849641.0,65849641.0,92.87170313947257,,,,,
36461385,0,0,65849018.0,65849018.0,550.0,,,,,
36461385,100,11,65849727.0,65849727.0,110.03488598063558,,,,,
36880055,0,0,65848519.0,65848519.0,550.0,,,,,
36880055,100,13,65849668.0,65849668.0,75.69271524692361,,,,,
36880056,0,0,65848555.0,65848555.0,550.0,,,,,
36880056,100,11,65849572.0,65849572.0,75.77964678256309,,,,,
36880062,0,0,65848610.0,65848610.0,550.0,,,,,
36880062,100,11,65849628.0,65849628.0,68.70552388013921,,,,,
